Invoice_ID,Customer_ID,Invoice_Date,Due_Date,Paid_Date,Invoice_Value,Payment_Terms,Days_Late,Invoice_Status,Reminder_Count,Disputed_Flag,Write_Off_Flag,Cash_Flow_Risk_Flag,Month,Quarter,,Extract Date
202174,C035,05/11/2025,05/12/2025,05/12/2025,2980,30,0,On Time,0,,,Low,Nov,2025,,
202175,C017,05/11/2025,05/12/2025,05/12/2025,3023,30,0,On Time,0,,,Low,Nov,2025,,
202176,C018,05/11/2025,05/12/2025,05/12/2025,4556,30,0,On Time,0,,,Low,Nov,2025,,
202177,C019,05/11/2025,05/12/2025,03/02/2026,868,30,60,Seriously Late,2,,,High,Nov,2025,,
202178,C020,05/11/2025,05/12/2025,05/12/2025,1829,30,0,On Time,0,,,Low,Nov,2025,,
202179,C021,05/11/2025,05/12/2025,05/12/2025,1058,30,0,On Time,0,,,Low,Nov,2025,,
202180,C022,05/11/2025,05/12/2025,08/12/2025,213,30,3,Paid Late,0,,,Low,Nov,2025,,
202181,C023,05/11/2025,05/12/2025,06/12/2025,1985,30,1,Paid Late,0,,,Low,Nov,2025,,
202182,C024,05/11/2025,05/12/2025,04/12/2025,3708,30,0,On Time,0,,,Low,Nov,2025,,
202183,C084,05/11/2025,05/12/2025,05/12/2025,799,30,0,On Time,0,,,Low,Nov,2025,,
202184,C085,06/11/2025,06/12/2025,07/12/2025,2393,30,1,Paid Late,0,,,Low,Nov,2025,,
202185,C086,06/11/2025,06/12/2025,10/01/2026,4180,30,35,Seriously Late,1,,,High,Nov,2025,,
202186,C095,06/11/2025,06/12/2025,19/02/2026,4619,30,75,Seriously Late,2,,,High,Nov,2025,,
202187,C096,06/11/2025,06/12/2025,11/12/2025,2876,30,5,Paid Late,0,,,Low,Nov,2025,,
202188,C097,06/11/2025,06/12/2025,06/12/2025,1823,30,0,On Time,0,,,Low,Nov,2025,,
202189,C098,06/11/2025,06/12/2025,05/12/2025,3771,30,0,On Time,0,,,Low,Nov,2025,,
202190,C099,06/11/2025,06/12/2025,06/12/2025,4402,30,0,On Time,0,,,Low,Nov,2025,,
202191,C100,06/11/2025,06/12/2025,07/01/2026,4686,30,32,Seriously Late,1,,,High,Nov,2025,,
202192,C012,06/11/2025,21/12/2025,05/01/2026,2652,45,15,Paid Late,0,,,Medium,Nov,2025,,
202193,C013,06/11/2025,21/12/2025,19/12/2025,4733,45,0,On Time,0,,,Low,Nov,2025,,
202194,C014,06/11/2025,06/12/2025,04/12/2025,1607,30,0,On Time,0,,,Low,Nov,2025,,
202195,C015,06/11/2025,05/01/2026,05/01/2026,10614,60,0,On Time,0,,,Low,Nov,2025,,
202196,C016,06/11/2025,21/12/2025,23/12/2025,1683,45,2,Paid Late,0,,,Low,Nov,2025,,
202197,C017,06/11/2025,06/12/2025,08/12/2025,2342,30,2,Paid Late,0,,,Low,Nov,2025,,
202198,C045,06/11/2025,06/12/2025,08/12/2025,3811,30,2,Paid Late,0,,,Low,Nov,2025,,
202199,C006,06/11/2025,05/01/2026,05/01/2026,2248,60,0,On Time,0,,,Low,Nov,2025,,
202200,C007,07/10/2025,06/11/2025,26/11/2025,3550,30,20,Seriously Late,0,,,Medium,Oct,2025,,
202201,C008,07/10/2025,06/12/2025,06/12/2025,1670,60,0,On Time,0,,,Low,Oct,2025,,
202202,C009,07/10/2025,06/11/2025,07/11/2025,1091,30,1,Paid Late,0,,,Low,Oct,2025,,
202203,C010,07/10/2025,06/11/2025,06/11/2025,17164,30,0,On Time,0,,,Low,Oct,2025,,
202204,C011,07/10/2025,06/11/2025,06/11/2025,3833,30,0,On Time,0,,,Low,Oct,2025,,
202205,C012,07/10/2025,21/11/2025,26/11/2025,4113,45,5,Paid Late,0,,,Low,Oct,2025,,
202206,C020,07/10/2025,06/11/2025,08/11/2025,4977,30,2,Paid Late,0,,,Low,Oct,2025,,
202207,C021,07/10/2025,06/11/2025,11/11/2025,19399,30,5,Paid Late,0,,,Low,Oct,2025,,
202208,C022,07/10/2025,06/11/2025,06/11/2025,471,30,0,On Time,0,,,Low,Oct,2025,,
202209,C023,07/10/2025,06/11/2025,06/11/2025,1514,30,0,On Time,0,,,Low,Oct,2025,,
202210,C024,07/10/2025,06/11/2025,05/01/2026,2764,30,60,Seriously Late,2,,,High,Oct,2025,,
202211,C025,07/10/2025,21/11/2025,21/11/2025,1318,45,0,On Time,0,,,Low,Oct,2025,,
202212,C026,07/10/2025,21/11/2025,,2516,45,0,On Time,0,,,Low,Oct,2025,,
202213,C027,07/10/2025,06/12/2025,09/12/2025,688,60,3,Paid Late,0,,,Low,Oct,2025,,
202214,C095,07/10/2025,06/11/2025,07/11/2025,4860,30,1,Paid Late,0,,,Low,Oct,2025,,
202215,C096,07/10/2025,06/11/2025,05/11/2025,2434,30,0,On Time,0,,,Low,Oct,2025,,
202216,C097,07/10/2025,06/11/2025,06/11/2025,2465,30,0,On Time,0,,,Low,Oct,2025,,
202217,C098,07/10/2025,06/11/2025,01/11/2025,2718,30,0,On Time,0,,,Low,Oct,2025,,
202218,C099,10/10/2025,09/11/2025,14/12/2025,1476,30,35,Seriously Late,1,,,High,Oct,2025,,
202219,C100,10/10/2025,09/11/2025,23/01/2026,3670,30,75,Seriously Late,2,,,High,Oct,2025,,
202220,C081,10/10/2025,09/11/2025,14/11/2025,3266,30,5,Paid Late,0,,,Low,Oct,2025,,
202221,C082,10/10/2025,09/11/2025,09/11/2025,12847,30,0,On Time,0,,,Low,Oct,2025,,
202222,C083,10/10/2025,09/11/2025,08/11/2025,3095,30,0,On Time,0,,,Low,Oct,2025,,
202223,C084,10/10/2025,09/11/2025,09/11/2025,1124,30,0,On Time,0,,,Low,Oct,2025,,
202224,C085,10/10/2025,09/11/2025,11/12/2025,446,30,32,Seriously Late,1,,,High,Oct,2025,,
202225,C086,10/10/2025,09/11/2025,24/11/2025,1009,30,15,Paid Late,0,,,Medium,Oct,2025,,
202226,C087,10/10/2025,09/11/2025,09/11/2025,283,30,0,On Time,0,,,Low,Oct,2025,,
202227,C088,10/10/2025,09/11/2025,07/11/2025,2607,30,0,On Time,0,,,Low,Oct,2025,,
202228,C089,10/10/2025,09/11/2025,09/11/2025,4171,30,0,On Time,0,,,Low,Oct,2025,,
202229,C066,10/10/2025,09/12/2025,11/12/2025,5049,60,2,Paid Late,0,,,Low,Oct,2025,,
202230,C067,10/10/2025,09/11/2025,11/11/2025,8362,30,2,Paid Late,0,,,Low,Oct,2025,,
202231,C068,10/10/2025,09/11/2025,11/11/2025,463,30,2,Paid Late,0,,,Low,Oct,2025,,
202232,C069,10/10/2025,09/11/2025,09/11/2025,1358,30,0,On Time,0,,,Low,Oct,2025,,
202233,C070,10/10/2025,09/11/2025,29/11/2025,4813,30,20,Seriously Late,0,,,Medium,Oct,2025,,
202234,C071,10/10/2025,09/11/2025,09/11/2025,3289,30,0,On Time,0,,,Low,Oct,2025,,
202235,C072,11/10/2025,10/11/2025,11/11/2025,1475,30,1,Paid Late,0,,,Low,Oct,2025,,
202236,C073,11/10/2025,10/11/2025,10/11/2025,3423,30,0,On Time,0,,,Low,Oct,2025,,
202237,C074,11/10/2025,10/11/2025,10/11/2025,419,30,0,On Time,0,,,Low,Oct,2025,,
202238,C075,11/10/2025,10/11/2025,15/11/2025,4460,30,5,Paid Late,0,,,Low,Oct,2025,,
202239,C076,11/10/2025,25/11/2025,27/11/2025,3537,45,2,Paid Late,0,,,Low,Oct,2025,,
202240,C049,11/10/2025,10/11/2025,10/11/2025,4158,30,0,On Time,0,,,Low,Oct,2025,,
202241,C050,11/10/2025,10/11/2025,10/11/2025,391,30,0,On Time,0,,,Low,Oct,2025,,
202242,C051,11/10/2025,10/11/2025,10/11/2025,11847,30,0,On Time,0,,,Low,Oct,2025,,
202243,C052,11/10/2025,10/11/2025,09/01/2026,147,30,60,Seriously Late,2,,,High,Oct,2025,,
202244,C053,11/10/2025,10/11/2025,10/11/2025,6039,30,0,On Time,0,,,Low,Oct,2025,,
202245,C054,11/10/2025,25/11/2025,25/11/2025,3688,45,0,On Time,0,,,Low,Oct,2025,,
202246,C055,11/10/2025,25/11/2025,28/11/2025,2443,45,3,Paid Late,0,,,Low,Oct,2025,,
202247,C056,11/10/2025,10/12/2025,11/12/2025,4318,60,1,Paid Late,0,,,Low,Oct,2025,,
202248,C057,11/10/2025,10/11/2025,09/11/2025,3643,30,0,On Time,0,,,Low,Oct,2025,,
202249,C025,11/10/2025,25/11/2025,25/11/2025,4497,45,0,On Time,0,,,Low,Oct,2025,,
202250,C026,11/10/2025,25/11/2025,26/11/2025,447,45,1,Paid Late,0,,,Low,Oct,2025,,
202251,C027,11/10/2025,10/12/2025,14/01/2026,786,60,35,Seriously Late,1,,,High,Oct,2025,,
202252,C028,12/10/2025,11/12/2025,24/02/2026,3476,60,75,Seriously Late,2,,,High,Oct,2025,,
202253,C029,12/10/2025,26/11/2025,01/12/2025,4376,45,5,Paid Late,0,,,Low,Oct,2025,,
202254,C030,12/10/2025,11/11/2025,11/11/2025,3723,30,0,On Time,0,,,Low,Oct,2025,,
202255,C031,12/10/2025,11/11/2025,10/11/2025,1534,30,0,On Time,0,,,Low,Oct,2025,,
202256,C032,12/10/2025,11/11/2025,11/11/2025,10682,30,0,On Time,0,,,Low,Oct,2025,,
202257,C033,12/10/2025,11/11/2025,13/12/2025,2455,30,32,Seriously Late,1,,,High,Oct,2025,,
202258,C034,12/10/2025,11/11/2025,26/11/2025,4785,30,15,Paid Late,0,,,Medium,Oct,2025,,
202259,C035,12/10/2025,11/11/2025,09/11/2025,144,30,0,On Time,0,,,Low,Oct,2025,,
202260,C017,12/10/2025,11/11/2025,09/11/2025,1915,30,0,On Time,0,,,Low,Oct,2025,,
202261,C018,12/10/2025,11/11/2025,11/11/2025,6904,30,0,On Time,0,,,Low,Oct,2025,,
202262,C019,12/10/2025,11/11/2025,13/11/2025,3011,30,2,Paid Late,0,,,Low,Oct,2025,,
202263,C020,12/10/2025,11/11/2025,13/11/2025,3822,30,2,Paid Late,0,,,Low,Oct,2025,,
202264,C021,12/10/2025,11/11/2025,13/11/2025,3824,30,2,Paid Late,0,,,Low,Oct,2025,,
202265,C022,12/10/2025,11/11/2025,11/11/2025,1536,30,0,On Time,0,,,Low,Oct,2025,,
202266,C023,12/10/2025,11/11/2025,01/12/2025,3686,30,20,Seriously Late,0,,,Medium,Oct,2025,,
202267,C024,12/10/2025,11/11/2025,11/11/2025,757,30,0,On Time,0,,,Low,Oct,2025,,
202268,C025,12/10/2025,26/11/2025,27/11/2025,2366,45,1,Paid Late,0,,,Low,Oct,2025,,
202269,C001,13/10/2025,12/11/2025,12/11/2025,1943,30,0,On Time,0,,,Low,Oct,2025,,
202270,C002,13/10/2025,12/11/2025,12/11/2025,4467,30,0,On Time,0,,,Low,Oct,2025,,
202271,C003,13/10/2025,12/11/2025,17/11/2025,3739,30,5,Paid Late,0,,,Low,Oct,2025,,
202272,C004,13/10/2025,27/11/2025,29/11/2025,4166,45,2,Paid Late,0,,,Low,Oct,2025,,
202273,C005,13/10/2025,27/11/2025,02/12/2025,3463,45,5,Paid Late,0,,,Low,Oct,2025,,
202274,C006,13/10/2025,12/12/2025,12/12/2025,709,60,0,On Time,0,,,Low,Oct,2025,,
202275,C007,13/10/2025,12/11/2025,12/11/2025,971,30,0,On Time,0,,,Low,Oct,2025,,
202276,C008,13/10/2025,12/12/2025,10/02/2026,195,60,60,Seriously Late,2,,,High,Oct,2025,,
202277,C009,13/10/2025,12/11/2025,12/11/2025,137,30,0,On Time,0,,,Low,Oct,2025,,
202278,C010,13/10/2025,12/11/2025,,1402,30,0,On Time,0,,,Low,Oct,2025,,
202279,C056,13/10/2025,12/12/2025,15/12/2025,4196,60,3,Paid Late,0,,,Low,Oct,2025,,
202280,C057,13/10/2025,12/11/2025,13/11/2025,893,30,1,Paid Late,0,,,Low,Oct,2025,,
202281,C058,13/10/2025,12/11/2025,11/11/2025,4666,30,0,On Time,0,,,Low,Oct,2025,,
202282,C059,13/10/2025,12/11/2025,12/11/2025,3092,30,0,On Time,0,,,Low,Oct,2025,,
202283,C060,13/10/2025,12/11/2025,07/11/2025,129,30,0,On Time,0,,,Low,Oct,2025,,
202284,C061,13/10/2025,12/11/2025,17/12/2025,1472,30,35,Seriously Late,1,,,High,Oct,2025,,
202285,C062,13/10/2025,12/11/2025,26/01/2026,11207,30,75,Seriously Late,2,,,High,Oct,2025,,
202286,C063,14/10/2025,28/11/2025,03/12/2025,2851,45,5,Paid Late,0,,,Low,Oct,2025,,
202287,C064,14/10/2025,28/11/2025,28/11/2025,4915,45,0,On Time,0,,,Low,Oct,2025,,
202288,C065,14/10/2025,13/12/2025,12/12/2025,2688,60,0,On Time,0,,,Low,Oct,2025,,
202289,C073,14/10/2025,13/11/2025,13/11/2025,4430,30,0,On Time,0,,,Low,Oct,2025,,
202290,C074,14/10/2025,13/11/2025,15/12/2025,3937,30,32,Seriously Late,1,,,High,Oct,2025,,
202291,C075,14/10/2025,13/11/2025,28/11/2025,791,30,15,Paid Late,0,,,Medium,Oct,2025,,
202292,C076,14/10/2025,28/11/2025,28/11/2025,1103,45,0,On Time,0,,,Low,Oct,2025,,
202293,C077,14/10/2025,13/12/2025,11/12/2025,2272,60,0,On Time,0,,,Low,Oct,2025,,
202294,C078,14/10/2025,13/11/2025,13/11/2025,3753,30,0,On Time,0,,,Low,Oct,2025,,
202295,C079,14/10/2025,13/11/2025,15/11/2025,3371,30,2,Paid Late,0,,,Low,Oct,2025,,
202296,C080,14/10/2025,13/11/2025,15/11/2025,287,30,2,Paid Late,0,,,Low,Oct,2025,,
202297,C081,14/10/2025,13/11/2025,15/11/2025,2035,30,2,Paid Late,0,,,Low,Oct,2025,,
202298,C082,14/10/2025,13/11/2025,13/11/2025,1695,30,0,On Time,0,,,Low,Oct,2025,,
202299,C083,14/10/2025,13/11/2025,03/12/2025,2420,30,20,Seriously Late,0,,,Medium,Oct,2025,,
202300,C019,14/10/2025,13/11/2025,13/11/2025,2836,30,0,On Time,0,,,Low,Oct,2025,,
202301,C020,14/10/2025,13/11/2025,14/11/2025,1189,30,1,Paid Late,0,,,Low,Oct,2025,,
202302,C021,14/10/2025,13/11/2025,13/11/2025,2935,30,0,On Time,0,,,Low,Oct,2025,,
202303,C022,17/10/2025,16/11/2025,16/11/2025,1354,30,0,On Time,0,,,Low,Oct,2025,,
202304,C023,17/10/2025,16/11/2025,21/11/2025,332,30,5,Paid Late,0,,,Low,Oct,2025,,
202305,C024,17/10/2025,16/11/2025,18/11/2025,1077,30,2,Paid Late,0,,,Low,Oct,2025,,
202306,C025,17/10/2025,01/12/2025,01/12/2025,3413,45,0,On Time,0,,,Low,Oct,2025,,
202307,C077,17/10/2025,16/12/2025,16/12/2025,4734,60,0,On Time,0,,,Low,Oct,2025,,
202308,C078,17/10/2025,16/11/2025,16/11/2025,2210,30,0,On Time,0,,,Low,Oct,2025,,
202309,C079,17/10/2025,16/11/2025,15/01/2026,11616,30,60,Seriously Late,2,,,High,Oct,2025,,
202310,C080,17/10/2025,16/11/2025,16/11/2025,1856,30,0,On Time,0,,,Low,Oct,2025,,
202311,C081,17/10/2025,16/11/2025,16/11/2025,855,30,0,On Time,0,,,Low,Oct,2025,,
202312,C082,17/10/2025,16/11/2025,19/11/2025,1002,30,3,Paid Late,0,,,Low,Oct,2025,,
202313,C083,17/10/2025,16/11/2025,17/11/2025,3572,30,1,Paid Late,0,,,Low,Oct,2025,,
202314,C084,17/10/2025,16/11/2025,15/11/2025,1554,30,0,On Time,0,,,Low,Oct,2025,,
202315,C085,17/10/2025,16/11/2025,16/11/2025,1747,30,0,On Time,0,,,Low,Oct,2025,,
202316,C086,17/10/2025,16/11/2025,17/11/2025,11911,30,1,Paid Late,0,,,Low,Oct,2025,,
202317,C087,17/10/2025,16/11/2025,21/12/2025,1024,30,35,Seriously Late,1,,,High,Oct,2025,,
202318,C088,17/10/2025,16/11/2025,01/02/2026,2897,30,77,Seriously Late,2,,,High,Oct,2025,,
202319,C037,17/10/2025,01/12/2025,06/12/2025,210,45,5,Paid Late,0,,,Low,Oct,2025,,
202320,C038,18/10/2025,17/12/2025,17/12/2025,2835,60,0,On Time,0,,,Low,Oct,2025,,
202321,C039,18/10/2025,17/11/2025,16/11/2025,3129,30,0,On Time,0,,,Low,Oct,2025,,
202322,C040,18/10/2025,17/11/2025,17/11/2025,14227,30,0,On Time,0,,,Low,Oct,2025,,
202323,C041,18/10/2025,17/11/2025,19/12/2025,4525,30,32,Seriously Late,1,,,High,Oct,2025,,
202324,C042,18/10/2025,17/11/2025,02/12/2025,2653,30,15,Paid Late,0,,,Medium,Oct,2025,,
202325,C043,18/10/2025,17/11/2025,15/11/2025,1338,30,0,On Time,0,,,Low,Oct,2025,,
202326,C044,18/10/2025,17/11/2025,15/11/2025,2141,30,0,On Time,0,,,Low,Oct,2025,,
202327,C045,18/10/2025,17/11/2025,17/11/2025,124,30,0,On Time,0,,,Low,Oct,2025,,
202328,C046,18/10/2025,02/12/2025,04/12/2025,1031,45,2,Paid Late,0,,,Low,Oct,2025,,
202329,C047,18/10/2025,17/12/2025,19/12/2025,1796,60,2,Paid Late,0,,,Low,Oct,2025,,
202330,C089,18/10/2025,17/11/2025,19/11/2025,4138,30,2,Paid Late,0,,,Low,Oct,2025,,
202331,C090,18/10/2025,17/11/2025,17/11/2025,13767,30,0,On Time,0,,,Low,Oct,2025,,
202332,C091,18/10/2025,02/12/2025,22/12/2025,2256,45,20,Seriously Late,0,,,Medium,Oct,2025,,
202333,C092,18/10/2025,17/12/2025,17/12/2025,2721,60,0,On Time,0,,,Low,Oct,2025,,
202334,C093,18/10/2025,02/12/2025,03/12/2025,2420,45,1,Paid Late,0,,,Low,Oct,2025,,
202335,C094,18/10/2025,02/12/2025,02/12/2025,2103,45,0,On Time,0,,,Low,Oct,2025,,
202336,C095,18/10/2025,17/11/2025,17/11/2025,1269,30,0,On Time,0,,,Low,Oct,2025,,
202337,C096,18/10/2025,17/11/2025,22/11/2025,190,30,5,Paid Late,0,,,Low,Oct,2025,,
202338,C097,18/10/2025,17/11/2025,19/11/2025,1293,30,2,Paid Late,0,,,Low,Oct,2025,,
202339,C001,18/10/2025,17/11/2025,22/11/2025,2507,30,5,Paid Late,0,,,Low,Oct,2025,,
202340,C002,19/10/2025,18/11/2025,18/11/2025,364,30,0,On Time,0,,,Low,Oct,2025,,
202341,C003,19/10/2025,18/11/2025,18/11/2025,2454,30,0,On Time,0,,,Low,Oct,2025,,
202342,C004,19/10/2025,03/12/2025,03/02/2026,1790,45,62,Seriously Late,2,,,High,Oct,2025,,
202343,C005,19/10/2025,03/12/2025,03/12/2025,4761,45,0,On Time,0,,,Low,Oct,2025,,
202344,C006,19/10/2025,18/12/2025,,7879,60,0,On Time,0,,,Low,Oct,2025,,
202345,C007,19/10/2025,18/11/2025,21/11/2025,1477,30,3,Paid Late,0,,,Low,Oct,2025,,
202346,C008,19/10/2025,18/12/2025,19/12/2025,3160,60,1,Paid Late,0,,,Low,Oct,2025,,
202347,C009,19/10/2025,18/11/2025,17/11/2025,2401,30,0,On Time,0,,,Low,Oct,2025,,
202348,C010,19/10/2025,18/11/2025,18/11/2025,19799,30,0,On Time,0,,,Low,Oct,2025,,
202349,C011,19/10/2025,18/11/2025,13/11/2025,1679,30,0,On Time,0,,,Low,Oct,2025,,
202350,C012,19/10/2025,03/12/2025,07/01/2026,3825,45,35,Seriously Late,1,,,High,Oct,2025,,
202351,C035,19/10/2025,18/11/2025,01/02/2026,3859,30,75,Seriously Late,2,,,High,Oct,2025,,
202352,C036,19/10/2025,18/11/2025,23/11/2025,7196,30,5,Paid Late,0,,,Low,Oct,2025,,
202353,C037,19/10/2025,03/12/2025,03/12/2025,2598,45,0,On Time,0,,,Low,Oct,2025,,
202354,C038,19/10/2025,18/12/2025,17/12/2025,2418,60,0,On Time,0,,,Low,Oct,2025,,
202355,C039,19/10/2025,18/11/2025,18/11/2025,16899,30,0,On Time,0,,,Low,Oct,2025,,
202356,C040,19/10/2025,18/11/2025,20/12/2025,3692,30,32,Seriously Late,1,,,High,Oct,2025,,
202357,C041,20/10/2025,19/11/2025,04/12/2025,6161,30,15,Paid Late,0,,,Medium,Oct,2025,,
202358,C042,20/10/2025,19/11/2025,19/11/2025,2385,30,0,On Time,0,,,Low,Oct,2025,,
202359,C043,20/10/2025,19/11/2025,17/11/2025,775,30,0,On Time,0,,,Low,Oct,2025,,
202360,C044,20/10/2025,19/11/2025,19/11/2025,696,30,0,On Time,0,,,Low,Oct,2025,,
202361,C045,20/10/2025,19/11/2025,21/11/2025,11745,30,2,Paid Late,0,,,Low,Oct,2025,,
202362,C046,20/10/2025,04/12/2025,06/12/2025,2716,45,2,Paid Late,0,,,Low,Oct,2025,,
202363,C075,20/10/2025,19/11/2025,21/11/2025,2423,30,2,Paid Late,0,,,Low,Oct,2025,,
202364,C076,20/10/2025,04/12/2025,04/12/2025,2669,45,0,On Time,0,,,Low,Oct,2025,,
202365,C077,20/10/2025,19/12/2025,08/01/2026,633,60,20,Seriously Late,0,,,Medium,Oct,2025,,
202366,C078,20/10/2025,19/11/2025,19/11/2025,2778,30,0,On Time,0,,,Low,Oct,2025,,
202367,C079,20/10/2025,19/11/2025,20/11/2025,10877,30,1,Paid Late,0,,,Low,Oct,2025,,
202368,C080,20/10/2025,19/11/2025,19/11/2025,2967,30,0,On Time,0,,,Low,Oct,2025,,
202369,C081,20/10/2025,19/11/2025,19/11/2025,2646,30,0,On Time,0,,,Low,Oct,2025,,
202370,C082,20/10/2025,19/11/2025,24/11/2025,540,30,5,Paid Late,0,,,Low,Oct,2025,,
202371,C083,20/10/2025,19/11/2025,21/11/2025,1169,30,2,Paid Late,0,,,Low,Oct,2025,,
202372,C084,20/10/2025,19/11/2025,19/11/2025,4159,30,0,On Time,0,,,Low,Oct,2025,,
202373,C085,20/10/2025,19/11/2025,19/11/2025,18198,30,0,On Time,0,,,Low,Oct,2025,,
202374,C086,20/10/2025,19/11/2025,19/11/2025,3724,30,0,On Time,0,,,Low,Oct,2025,,
202375,C095,20/10/2025,19/11/2025,18/01/2026,3612,30,60,Seriously Late,2,,,High,Oct,2025,,
202376,C096,21/10/2025,20/11/2025,20/11/2025,3000,30,0,On Time,0,,,Low,Oct,2025,,
202377,C097,21/10/2025,20/11/2025,20/11/2025,1600,30,0,On Time,0,,,Low,Oct,2025,,
202378,C098,21/10/2025,20/11/2025,23/11/2025,2747,30,3,Paid Late,0,,,Low,Oct,2025,,
202379,C099,21/10/2025,20/11/2025,21/11/2025,2566,30,1,Paid Late,0,,,Low,Oct,2025,,
202380,C100,21/10/2025,20/11/2025,19/11/2025,4962,30,0,On Time,0,,,Low,Oct,2025,,
202381,C012,21/10/2025,05/12/2025,05/12/2025,1274,45,0,On Time,0,,,Low,Oct,2025,,
202382,C013,21/10/2025,05/12/2025,06/12/2025,8967,45,1,Paid Late,0,,,Low,Oct,2025,,
202383,C014,21/10/2025,20/11/2025,25/12/2025,1651,30,35,Seriously Late,1,,,High,Oct,2025,,
202384,C015,21/10/2025,20/12/2025,05/03/2026,3564,60,75,Seriously Late,2,,,High,Oct,2025,,
202385,C016,21/10/2025,05/12/2025,10/12/2025,4779,45,5,Paid Late,0,,,Low,Oct,2025,,
202386,C017,21/10/2025,20/11/2025,20/11/2025,4646,30,0,On Time,0,,,Low,Oct,2025,,
202387,C045,21/10/2025,20/11/2025,19/11/2025,3181,30,0,On Time,0,,,Low,Oct,2025,,
202388,C046,21/10/2025,05/12/2025,05/12/2025,3131,45,0,On Time,0,,,Low,Oct,2025,,
202389,C047,21/10/2025,20/12/2025,21/01/2026,4408,60,32,Seriously Late,1,,,High,Oct,2025,,
202390,C048,21/10/2025,20/11/2025,05/12/2025,3848,30,15,Paid Late,0,,,Medium,Oct,2025,,
202391,C049,21/10/2025,20/11/2025,18/11/2025,4198,30,0,On Time,0,,,Low,Oct,2025,,
202392,C050,21/10/2025,20/11/2025,18/11/2025,4317,30,0,On Time,0,,,Low,Oct,2025,,
202393,C051,24/10/2025,23/11/2025,23/11/2025,2126,30,0,On Time,0,,,Low,Oct,2025,,
202394,C052,24/10/2025,23/11/2025,25/11/2025,3666,30,2,Paid Late,0,,,Low,Oct,2025,,
202395,C053,24/10/2025,23/11/2025,25/11/2025,1215,30,2,Paid Late,0,,,Low,Oct,2025,,
202396,C054,24/10/2025,08/12/2025,10/12/2025,258,45,2,Paid Late,0,,,Low,Oct,2025,,
202397,C082,24/10/2025,23/11/2025,23/11/2025,4985,30,0,On Time,0,,,Low,Oct,2025,,
202398,C083,24/10/2025,23/11/2025,13/12/2025,2759,30,20,Seriously Late,0,,,Medium,Oct,2025,,
202399,C084,24/10/2025,23/11/2025,23/11/2025,2996,30,0,On Time,0,,,Low,Oct,2025,,
202400,C085,24/10/2025,23/11/2025,24/11/2025,1652,30,1,Paid Late,0,,,Low,Oct,2025,,
202401,C086,24/10/2025,23/11/2025,23/11/2025,3928,30,0,On Time,0,,,Low,Oct,2025,,
202402,C095,24/10/2025,23/11/2025,23/11/2025,1963,30,0,On Time,0,,,Low,Oct,2025,,
202403,C096,24/10/2025,23/11/2025,28/11/2025,18982,30,5,Paid Late,0,,,Low,Oct,2025,,
202404,C097,24/10/2025,23/11/2025,25/11/2025,2311,30,2,Paid Late,0,,,Low,Oct,2025,,
202405,C098,24/10/2025,23/11/2025,28/11/2025,6942,30,5,Paid Late,0,,,Low,Oct,2025,,
202406,C099,24/10/2025,23/11/2025,23/11/2025,3859,30,0,On Time,0,,,Low,Oct,2025,,
202407,C100,24/10/2025,23/11/2025,23/11/2025,4841,30,0,On Time,0,,,Low,Oct,2025,,
202408,C012,24/10/2025,08/12/2025,06/02/2026,409,45,60,Seriously Late,2,,,High,Oct,2025,,
202409,C013,24/10/2025,08/12/2025,08/12/2025,3143,45,0,On Time,0,,,Low,Oct,2025,,
202410,C014,24/10/2025,23/11/2025,,263,30,0,On Time,0,,,Low,Oct,2025,,
202411,C015,24/10/2025,23/12/2025,26/12/2025,15876,60,3,Paid Late,0,,,Low,Oct,2025,,
202412,C016,24/10/2025,08/12/2025,09/12/2025,2590,45,1,Paid Late,0,,,Low,Oct,2025,,
202413,C017,25/10/2025,24/11/2025,23/11/2025,1680,30,0,On Time,0,,,Low,Oct,2025,,
202414,C045,25/10/2025,24/11/2025,24/11/2025,3579,30,0,On Time,0,,,Low,Oct,2025,,
202415,C026,25/10/2025,09/12/2025,04/12/2025,3087,45,0,On Time,0,,,Low,Oct,2025,,
202416,C027,25/10/2025,24/12/2025,28/01/2026,203,60,35,Seriously Late,1,,,High,Oct,2025,,
202417,C095,25/10/2025,24/11/2025,07/02/2026,1806,30,75,Seriously Late,2,,,High,Oct,2025,,
202418,C096,25/10/2025,24/11/2025,29/11/2025,2773,30,5,Paid Late,0,,,Low,Oct,2025,,
202419,C097,25/10/2025,24/11/2025,24/11/2025,3783,30,0,On Time,0,,,Low,Oct,2025,,
202420,C098,25/10/2025,24/11/2025,23/11/2025,1649,30,0,On Time,0,,,Low,Oct,2025,,
202421,C099,25/10/2025,24/11/2025,24/11/2025,1154,30,0,On Time,0,,,Low,Oct,2025,,
202422,C100,25/10/2025,24/11/2025,26/12/2025,1971,30,32,Seriously Late,1,,,High,Oct,2025,,
202423,C081,25/10/2025,24/11/2025,09/12/2025,970,30,15,Paid Late,0,,,Medium,Oct,2025,,
202424,C082,25/10/2025,24/11/2025,24/11/2025,2515,30,0,On Time,0,,,Low,Oct,2025,,
202425,C083,25/10/2025,24/11/2025,22/11/2025,8270,30,0,On Time,0,,,Low,Oct,2025,,
202426,C084,25/10/2025,24/11/2025,24/11/2025,3910,30,0,On Time,0,,,Low,Oct,2025,,
